YEAR,SEASONCODE,SEASONNAME,HSEASONNAME,SAMPLE,SAMPLENAME,HSAMPLENAME,STATE,STATENAME,SHORTSTATE,HSTATENAME,ROCODE,RONAME,HRONAME,SROCODE,SRONAME,HSRONAME,DISTRICT,DISTRICTNAME,HDISTRICTNAME,SELORDER,EXPT,CROPCODE,CROPNAME,HCROPNAME
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,20,ALLURI SEETHA RAMARAJU,अल्लुरी सीता रामराजु,3,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,20,ALLURI SEETHA RAMARAJU,अल्लुरी सीता रामराजु,3,2,212,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,1,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,1,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,2,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,2,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,3,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,3,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,1,1,1400,SUGARCANE_PLANT,गन्ना-पौधा
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,1,2,1400,SUGARCANE_PLANT,गन्ना-पौधा
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,2,1,1400,SUGARCANE_PLANT,गन्ना-पौधा
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,2,2,1400,SUGARCANE_PLANT,गन्ना-पौधा
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,3,1,1400,SUGARCANE_PLANT,गन्ना-पौधा
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,3,2,1400,SUGARCANE_PLANT,गन्ना-पौधा
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,4,1,1400,SUGARCANE_PLANT,गन्ना-पौधा
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,4,2,1400,SUGARCANE_PLANT,गन्ना-पौधा
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,1,1,5200,SUGARCANE_RATOON,गन्ना-रातून
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,1,2,5200,SUGARCANE_RATOON,गन्ना-रातून
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,2,1,5200,SUGARCANE_RATOON,गन्ना-रातून
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,2,2,5200,SUGARCANE_RATOON,गन्ना-रातून
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,3,1,5200,SUGARCANE_RATOON,गन्ना-रातून
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,3,2,5200,SUGARCANE_RATOON,गन्ना-रातून
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,4,1,5200,SUGARCANE_RATOON,गन्ना-रातून
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2822,VISAKHAPATNAM,विशाखापत्तनम,21,ANAKAPALLI,अनकापल्ली,4,2,5200,SUGARCANE_RATOON,गन्ना-रातून
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,1,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,1,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,2,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,2,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,3,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,3,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,4,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,4,2,112,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,1,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,1,2,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,2,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,2,2,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,3,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,3,2,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,4,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,24,KAKINADA,काकीनाड़ा ,4,2,212,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,1,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,1,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,2,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,2,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,3,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,3,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,4,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,4,2,112,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,1,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,1,2,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,2,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,2,2,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,3,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,3,2,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,4,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,4,2,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,5,1,212,PADDY_IR,धान-सिंचित
2025-26,4,RABI,रबी,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,22,KONASEEMA,कोनसीमा ,5,2,212,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,4,EAST GODAVARI,पूर्वी गोदावरी,1,1,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,4,EAST GODAVARI,पूर्वी गोदावरी,1,2,112,PADDY_IR,धान-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,28,Andhra Pradesh,AP,आंध्र प्रदेश ,282,VIJAYAWADA,विजयवाड़ा,2821,KAKINADA,काकीनाड़ा,4,EAST GODAVARI,पूर्वी गोदावरी,2,1,112,PADDY_IR,धान-सिंचित
